Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-8201.028	-8452.615	251.5868	0.141668	0.0432635	0.134947	0.0345148	0.065236	0.00795967	0.030294	0.0484745	0.000549854	0.0172153	0.0490791	0.0756652	0.014371	0.0780525	0.0525717	0.00719486	0.00195995	0.039434	0.0126312	0.018006	0.0500456	0.00770073	0.0550131	0.0973252	0.0229058	0.0319236	0.0444145	0.00825157	0.028417	0.0164977	0.0216437	0.016905	0.0699665	0.0534148	0.023509	0.0071969	0.00534263	0.0273382	0.0232472	0.0847143	0.0113808	0.0364393	0.00666949	0.0283562	0.0410605	0.0415872	0.0542235	0.0296928	0.124092	0.0510325	0.0165789	0.0214569	0.0296861	0.0509043	0.0487526	0.0339245	0.0584046	0.103102	0.0985476	0.0929863	0.0524352	0.109516	0.0697686	0.144435	0.109497	0.17312	0.135952	0.111247	0.0351619	0.0771248	0.049529	0.0277459	0.0200927	0.0320797	0.0333876	0.0328174	0.0233234	0.011958	0.0432786	0.00284035	0.00549542	0.05676	0.0230124	0.00853986	0.0717752	0.0595677	0.022319	0.124144	0.055828	0.0353962	0.0580657	0.0232019	0.0418459	0.0142275	0.0296982	0.0280924	0.0428045	0.0221167	0.0465159	0.0730412	0.0545639	0.0717572	0.040119	0.0136589	0.0677115	0.0321518	0.0133866	0.02491	0.0686067	0.0153694	0.048547	0.090728	0.200874	0.0108912	0.00978918	0.0396785	0.00445216	0.0466497	0.12745	0.0736367	0.0290886	0.00468278	0.128068	0.148811	0.0151403	0.0333072	0.0163345	0.0334893	0.0234268	0.0344084	0.0734017	0.0206615	0.0962176	0.0226709	0.0354921	0.7832834	1.216717	0.306839	0.562037	0.835471	1.19693	1.77924	3.25904	0.8542578	1.553354	0.0219449	0.00670166	0.0209038	0.00534646	0.0101053	0.00123298	0.00469264	0.00750887	8.51743e-05	0.00266672	0.00760253	0.0117208	0.00222611	0.0120906	0.00814353	0.00111451	0.000303603	0.00610847	0.00195662	0.0027892	0.00775224	0.00119287	0.00852172	0.015076	0.00354819	0.00494508	0.00687996	0.0012782	0.0044019	0.00255556	0.00335269	0.00261865	0.0108381	0.00827414	0.00364163	0.00111483	0.000827592	0.00423479	0.00360107	0.0131225	0.00176292	0.00564458	0.00103313	0.00439247	0.00636042	0.00644201	0.00839942	0.00459952	0.0192223	0.00790511	0.00256813	0.00332375	0.00459848	0.00788526	0.00755195	0.00525502	0.00904708	0.0159709	0.0152654	0.0144039	0.00812239	0.0169644	0.0108074	0.0223735	0.0169615	0.0268168	0.0210594	0.0172326	0.0054467	0.0119469	0.00767222	0.00429794	0.00311243	0.00496926	0.00517185	0.00508353	0.00361288	0.00185234	0.00670401	0.00043998	0.000851259	0.00879232	0.00356471	0.00132285	0.0111182	0.00922725	0.00345729	0.0192303	0.00864796	0.00548299	0.00899457	0.00359406	0.00648208	0.0022039	0.00460036	0.00435161	0.00663057	0.00342596	0.00720547	0.0113143	0.00845214	0.0111154	0.00621458	0.00211581	0.0104888	0.00498043	0.00207362	0.00385864	0.0106274	0.00238077	0.0075201	0.0140541	0.0311162	0.00168708	0.00151638	0.00614634	0.000689656	0.0072262	0.0197425	0.0114066	0.00450592	0.000725379	0.0198382	0.0230514	0.00234529	0.00515941	0.00253028	0.00518761	0.0036289	0.00532998	0.0113702	0.00320053	0.0149044	0.00351181	0.00549785	0.608358	0.391642	6.455631
36	-8209.004	-8458.879	249.8746	0.205899	0.032988	0.252374	0.100222	0.0283168	0.0192861	0.0212105	0.0903873	0.00337681	0.0447406	0.0802794	0.0599698	0.0318236	0.0552127	0.0496909	0.00538995	0.0158742	0.0235686	0.0122838	0.0108764	0.0190294	0.00541212	0.0548051	0.0946397	0.0440076	0.0245515	0.00238573	0.00280457	0.0229209	0.00432246	0.0314125	0.019317	0.0253275	0.0213274	0.0476312	0.00565164	0.0217945	0.082878	0.0598133	0.0960268	0.00881576	0.00282056	0.0211499	0.0366718	0.071429	0.0579477	0.045181	0.0445982	0.141082	0.0206512	0.015031	0.0303337	0.0264382	0.0606368	0.070794	0.0616364	0.0194492	0.0951758	0.118273	0.0981142	0.0731462	0.122552	0.13848	0.310928	0.188014	0.172646	0.196512	0.117949	0.0226761	0.0528411	0.0157445	0.00212694	0.0209796	0.0473868	0.00839816	0.0267732	0.0635437	0.044624	0.0814944	0.0520136	0.0257775	0.155433	0.0171181	0.119772	0.0807609	0.0375308	0.123259	0.0166228	0.00576733	0.018715	0.118012	0.0330997	0.00234713	0.0335906	0.0429314	0.0478005	0.0298769	0.0372545	0.00235762	0.00402739	0.0675303	0.0551794	0.0330213	0.0377699	0.0609259	0.0435833	0.0121663	0.0281994	0.0374298	0.14614	0.0517251	0.0215071	0.0225331	0.00741254	0.034844	0.0703725	0.0244309	0.0455924	0.0353512	0.0317332	0.0868844	0.0454336	0.129993	0.220348	0.0206961	0.0525324	0.0270859	0.0170227	0.00172421	0.0342644	0.0297491	0.0688851	0.0405929	0.0645979	0.0366592	0.7543203	1.24568	0.298276	0.554332	0.83188	1.2021	1.80397	3.3526	0.8747234	1.651394	0.0280866	0.00449988	0.0344262	0.0136712	0.00386269	0.00263082	0.00289332	0.0123297	0.000460629	0.00610305	0.0109509	0.00818047	0.00434105	0.00753155	0.00677832	0.000735242	0.00216539	0.00321499	0.00167562	0.00148365	0.00259579	0.000738266	0.00747594	0.0129098	0.00600306	0.00334906	0.000325437	0.000382571	0.00312663	0.000589626	0.00428497	0.00263503	0.00345492	0.00290927	0.00649735	0.000770938	0.00297298	0.0113054	0.00815912	0.013099	0.00120255	0.000384751	0.00288506	0.00500238	0.00974361	0.00790462	0.00616313	0.00608363	0.019245	0.00281702	0.00205038	0.00413781	0.00360642	0.00827144	0.00965699	0.00840781	0.00265306	0.0129829	0.0161336	0.0133837	0.00997785	0.0167173	0.01889	0.0424136	0.0256469	0.0235506	0.0268061	0.0160894	0.00309324	0.00720804	0.0021477	0.000290135	0.00286182	0.00646402	0.00114559	0.00365212	0.00866797	0.00608714	0.0111166	0.00709515	0.0035163	0.0212025	0.00233508	0.0163381	0.0110166	0.00511956	0.0168138	0.00226752	0.00078672	0.00255291	0.0160979	0.00451512	0.000320172	0.00458209	0.00585626	0.00652045	0.00407549	0.00508188	0.000321602	0.000549374	0.00921178	0.00752701	0.00450443	0.00515218	0.00831088	0.00594518	0.0016596	0.00384667	0.00510579	0.0199348	0.0070558	0.00293378	0.00307374	0.00101114	0.00475306	0.00959949	0.00333261	0.00621925	0.00482224	0.00432871	0.0118519	0.00619758	0.0177324	0.0300576	0.00282315	0.00716593	0.00369478	0.00232207	0.0002352	0.00467399	0.00405806	0.0093966	0.00553726	0.00881178	0.00500067	0.62284	0.37716	7.330858
72	-8204.597	-8455.189	250.5924	0.154193	0.0234118	0.161641	0.0509452	0.0864287	0.0223941	0.0425562	0.0343826	0.00753835	0.0585938	0.0104705	0.0737017	0.0276988	0.0624535	0.0482111	0.00105061	0.0238671	0.0301935	0.016235	0.0204477	0.0204379	0.00175714	0.0538059	0.0813334	0.03457	0.00794123	0.0214607	0.000960074	0.0395969	0.0143107	0.0173761	0.0145668	0.0358359	0.0355728	0.0574694	0.0106568	0.0141347	0.0238909	0.0520751	0.0633688	0.0103035	0.0129856	0.00874231	0.0388453	0.067871	0.0539496	0.0391635	0.0337955	0.132934	0.0447166	0.00559423	0.0263456	0.0373783	0.0822382	0.077461	0.0410888	0.0190004	0.175283	0.133615	0.0571669	0.138146	0.10505	0.133368	0.132055	0.253765	0.321484	0.126099	0.0680814	0.0441316	0.0372449	0.0388437	0.0512906	0.00226814	0.10816	0.0166568	0.11237	0.0449756	0.042901	0.0261735	0.049927	0.00529764	0.0670801	0.0676226	0.059078	0.062525	0.0101701	0.0298046	0.0388082	0.0408346	0.00522947	0.0291506	0.0196897	0.0325708	0.0193037	0.0261894	0.0262886	0.0159984	0.0460838	0.123848	0.0496373	0.0186264	0.0588442	0.0410753	0.0267235	0.010522	0.0299089	0.0574783	0.0472649	0.0630125	0.144708	0.0859739	0.118442	0.0137836	0.00661047	0.0416605	0.0243411	0.0341535	0.0834518	0.0513593	0.0472917	0.0785219	0.0558517	0.0757275	0.0505298	0.0652569	0.0442421	0.01467	0.0306423	0.0466731	0.0481742	0.0637454	0.00787576	0.0426137	0.035091	0.00543275	0.7376228	1.262377	0.323239	0.576492	0.842116	1.18748	1.73463	3.09369	0.8166083	1.711413	0.0221717	0.00336642	0.0232427	0.00732551	0.0124277	0.00322008	0.00611924	0.00494394	0.00108395	0.00842531	0.00150557	0.0105977	0.00398286	0.00898031	0.00693237	0.00015107	0.0034319	0.00434158	0.00233446	0.00294021	0.00293881	0.000252663	0.00773686	0.0116951	0.00497089	0.00114188	0.00308587	0.000138051	0.00569371	0.00205776	0.00249854	0.00209459	0.00515291	0.00511508	0.00826363	0.00153237	0.00203246	0.00343531	0.00748798	0.00911192	0.00148155	0.00186722	0.00125707	0.00558564	0.0097593	0.00775752	0.0056314	0.00485952	0.0191148	0.00642989	0.000804404	0.00378828	0.00537469	0.0118252	0.0111383	0.00590824	0.0027321	0.0252043	0.0192128	0.00822013	0.0198643	0.0151053	0.0191772	0.0189884	0.0364893	0.0462268	0.018132	0.00978955	0.00634577	0.00535551	0.00558541	0.00737517	0.00032614	0.0155526	0.00239512	0.0161579	0.00646713	0.00616881	0.00376353	0.0071791	0.000761757	0.00964558	0.00972358	0.00849494	0.00899059	0.00146237	0.00428566	0.0055803	0.00587168	0.000751955	0.00419163	0.00283121	0.00468341	0.00277571	0.00376582	0.00378009	0.00230043	0.00662647	0.0178083	0.00713744	0.00267832	0.00846131	0.00590629	0.00384262	0.00151297	0.00430066	0.00826491	0.00679631	0.00906068	0.0208078	0.0123623	0.0170311	0.00198197	0.000950532	0.00599045	0.00350005	0.00491099	0.0119997	0.00738505	0.00680016	0.0112908	0.00803101	0.010889	0.00726577	0.00938341	0.00636166	0.00210943	0.00440612	0.00671121	0.00692706	0.00916607	0.00113247	0.0061275	0.0050458	0.000781185	0.631189	0.368811	6.954497
108	-8216.84	-8468.455	251.6151	0.130041	0.0158627	0.151988	0.0290505	0.0679385	0.0253084	0.0325851	0.024955	0.00870843	0.0386387	0.0123112	0.0786784	0.0346587	0.0523126	0.0434741	0.00947011	0.0389583	0.0387483	0.0180041	0.0224718	0.0110951	0.00394196	0.0327126	0.0881048	0.00793821	0.0318658	0.00642007	0.00872561	0.0503581	0.00920289	0.0129781	0.0117295	0.0178979	0.139056	0.0502374	0.0140978	0.016429	0.0338885	0.0312969	0.0774686	0.0129624	0.010256	0.0030873	0.0356375	0.0573434	0.0516852	0.0381737	0.0136301	0.137093	0.0389875	0.00813606	0.0128519	0.0266857	0.052751	0.0755793	0.0297036	0.0349022	0.133186	0.119166	0.0323213	0.09625	0.149362	0.127497	0.104481	0.21646	0.286719	0.112463	0.101086	0.0329276	0.0626693	0.0348019	0.0383586	0.00283752	0.109043	0.0357423	0.125752	0.0468665	0.0370156	0.0345906	0.0440954	0.0176371	0.0845989	0.0536457	0.0223513	0.0618275	0.0016271	0.0117566	0.0088213	0.0377542	0.0060237	0.0290755	0.0488994	0.0363945	0.00855694	0.0394987	0.0069295	0.0133082	0.0438622	0.110455	0.0176502	0.00160277	0.0309406	0.0779619	0.0333224	0.00911791	0.0375861	0.0328019	0.0350838	0.0346794	0.0906734	0.0573495	0.0737782	0.0182698	0.0100231	0.0445318	0.0204299	0.0363838	0.0744274	0.0458054	0.0515619	0.081371	0.0219153	0.16422	0.00980493	0.0582001	0.0152983	0.0246807	0.0205796	0.0231364	0.0424337	0.0349749	0.014516	0.0380055	0.0660194	0.0114089	0.7315433	1.268457	0.293899	0.55035	0.830011	1.2048	1.81703	3.40253	0.8854116	1.733946	0.0204584	0.00249557	0.0239113	0.00457032	0.0106883	0.0039816	0.00512639	0.00392601	0.00137004	0.00607877	0.00193683	0.0123779	0.00545263	0.00823	0.0068395	0.00148987	0.00612906	0.00609601	0.00283247	0.00353534	0.00174552	0.000620163	0.00514645	0.0138609	0.00124887	0.00501324	0.00101003	0.00137274	0.00792251	0.00144783	0.00204176	0.00184533	0.00281575	0.0218768	0.00790351	0.00221791	0.00258467	0.00533146	0.00492374	0.0121876	0.00203929	0.0016135	0.000485705	0.00560661	0.00902145	0.00813129	0.00600562	0.00214433	0.0215679	0.00613364	0.00127999	0.0020219	0.00419828	0.00829896	0.0118904	0.00467307	0.00549094	0.0209533	0.0187476	0.0050849	0.0151424	0.0234981	0.0200583	0.0164373	0.0340543	0.0451076	0.017693	0.0159031	0.00518028	0.00985935	0.00547515	0.00603471	0.000446408	0.017155	0.0056231	0.0197837	0.0073732	0.00582342	0.00544191	0.00693724	0.00277472	0.0133094	0.00843972	0.00351638	0.00972691	0.000255981	0.00184958	0.0013878	0.00593961	0.000947669	0.00457425	0.00769301	0.00572571	0.00134621	0.00621408	0.00109017	0.0020937	0.00690055	0.0173772	0.00277679	0.000252153	0.00486768	0.0122652	0.00524239	0.00143446	0.00591318	0.0051605	0.0055195	0.00545589	0.014265	0.00902242	0.011607	0.00287427	0.00157686	0.00700589	0.00321411	0.00572402	0.0117092	0.00720626	0.00811189	0.0128016	0.00344778	0.0258356	0.00154254	0.00915624	0.00240678	0.00388285	0.00323765	0.0036399	0.00667581	0.00550238	0.00228371	0.00597915	0.0103864	0.00179489	0.634228	0.365772	6.356335
144	-8212.674	-8463.831	251.1565	0.125376	0.0398253	0.162828	0.0631538	0.0425047	0.045693	0.0127003	0.0211897	0.00509984	0.0184384	0.0421055	0.0392523	0.0240832	0.0694479	0.0536213	0.00823103	0.00534859	0.0383982	0.0860225	0.023204	0.00891789	0.0061127	0.0514016	0.136755	0.0022969	0.0257996	0.0129746	0.00348121	0.0299853	0.00985228	0.0112	0.0132197	0.0872761	0.0120026	0.0985021	0.0153216	0.0160257	0.0432783	0.019438	0.0686243	0.0249496	0.00705761	0.00589611	0.0456705	0.0846326	0.0621931	0.0414877	0.0206385	0.148994	0.0311219	0.00872249	0.0171435	0.0137573	0.0623917	0.0976191	0.0432441	0.0220972	0.15356	0.0846865	0.0914889	0.114982	0.155928	0.138566	0.135208	0.258	0.246221	0.0990044	0.13128	0.0386803	0.0354546	0.0182793	0.0030506	0.0140799	0.108331	0.0388452	0.130692	0.0582993	0.0353068	0.0375935	0.0492663	0.0364972	0.0650139	0.0657159	0.0378343	0.0524058	0.00593	0.0362887	0.027629	0.0367764	0.0422804	0.0214413	0.0486405	0.0166796	0.00423526	0.0151884	0.0280642	0.0231291	0.04767	0.120044	0.00815377	0.00238746	0.0406666	0.0502552	0.00999613	0.0237737	0.0454199	0.0213295	0.0450796	0.00991506	0.0613591	0.0892667	0.0993506	0.0174031	0.00176485	0.0193191	0.0225117	0.0507659	0.0759907	0.0497819	0.0449301	0.0644193	0.0464909	0.147595	0.0301457	0.0593748	0.0213183	0.0405605	0.0129372	0.0363762	0.0423109	0.0934624	0.00953799	0.0099954	0.0162293	0.00195131	0.7930296	1.20697	0.281501	0.538902	0.824586	1.21273	1.85563	3.55239	0.9165768	1.521974	0.0188054	0.00597349	0.0244229	0.0094726	0.00637539	0.00685361	0.00190496	0.00317829	0.000764938	0.00276562	0.00631551	0.00588755	0.0036123	0.0104167	0.00804279	0.00123459	0.000802248	0.00575945	0.0129027	0.00348042	0.00133762	0.00091686	0.00770986	0.0205122	0.000344518	0.00386975	0.00194609	0.000522156	0.00449758	0.00147777	0.00167991	0.00198286	0.0130908	0.00180029	0.0147746	0.00229813	0.00240374	0.00649142	0.00291555	0.0102931	0.00374225	0.00105859	0.000884373	0.00685023	0.0126943	0.0093285	0.00622285	0.00309562	0.022348	0.00466805	0.00130831	0.0025714	0.0020635	0.00935829	0.0146421	0.00648629	0.00331441	0.0230328	0.0127023	0.0137227	0.0172465	0.023388	0.0207838	0.0202802	0.0386981	0.0369313	0.0148499	0.0196911	0.00580176	0.00531793	0.00274175	0.000457568	0.00211188	0.0162489	0.0058265	0.0196028	0.00874446	0.00529576	0.00563875	0.00738958	0.0054743	0.0097516	0.00985689	0.00567486	0.00786048	0.000889456	0.00544304	0.00414414	0.00551619	0.00634174	0.00321604	0.00729572	0.00250182	0.000635257	0.00227815	0.00420941	0.0034692	0.00715015	0.0180057	0.001223	0.000358102	0.00609969	0.0075379	0.00149935	0.00356588	0.00681265	0.00319927	0.00676161	0.00148719	0.00920341	0.0133893	0.0149019	0.00261034	0.000264714	0.00289772	0.00337659	0.00761451	0.011398	0.00746691	0.00673919	0.00966241	0.00697329	0.0221381	0.00452163	0.00890578	0.00319758	0.00608377	0.00194049	0.00545616	0.00634631	0.0140187	0.00143063	0.00149924	0.00243427	0.000292682	0.603485	0.396515	6.666997
180	-8204.56	-8453.902	249.3419	0.12833	0.0345672	0.25632	0.0891306	0.046508	0.0126367	0.0300947	0.0501762	0.00232071	0.0194482	0.0921058	0.143205	0.0374416	0.0402828	0.0391049	0.00607698	0.0276577	0.0181451	0.0612026	0.0167028	0.0293333	0.00103393	0.0699647	0.129683	0.0136458	0.0234119	0.00370748	0.00755324	0.0416827	0.00913473	0.0269349	0.0228953	0.0844112	0.101381	0.0445948	0.0322807	0.011056	0.059903	0.0778537	0.105642	0.00763777	0.0503076	0.0166847	0.0513965	0.0572626	0.0455343	0.0598832	0.0376806	0.131233	0.0438885	0.0151757	0.0212876	0.0177302	0.0717953	0.110656	0.0277714	0.0326727	0.148924	0.117803	0.0753422	0.10075	0.109191	0.137426	0.15957	0.115096	0.165792	0.154284	0.117777	0.0494002	0.00660304	0.0472667	0.0319672	0.00985257	0.0147918	0.058656	0.0196334	0.0385563	0.0222001	0.105697	0.0047531	0.0118426	0.0109324	0.0109708	0.0200758	0.0958947	0.0632521	0.0511967	0.0941431	0.0218944	0.0342818	0.0560184	0.00444981	0.00237641	0.0639953	0.0157047	0.0332119	0.0200771	0.0266505	0.0638112	0.0329715	0.0685337	0.0159292	0.0589585	0.0244241	0.0473734	0.0305745	0.151562	0.135564	0.0440496	0.000784249	0.0676528	0.0459433	0.21501	0.0311081	0.0133788	0.0408459	0.0507637	0.0638859	0.196609	0.0886986	0.0530003	0.069774	0.139263	0.152265	0.0298142	0.075687	0.0276559	0.10132	0.026123	0.0296261	0.125918	0.0409501	0.0526129	0.0281755	0.0316469	0.8229213	1.177079	0.353181	0.601946	0.853544	1.17159	1.66128	2.83141	0.7525511	1.430366	0.016523	0.00445068	0.0330023	0.011476	0.00598812	0.00162703	0.00387483	0.00646041	0.000298802	0.00250404	0.011859	0.0184383	0.00482078	0.00518658	0.00503494	0.000782438	0.00356106	0.00233626	0.00788011	0.00215056	0.00377679	0.000133123	0.00900826	0.0166973	0.00175696	0.00301439	0.000477354	0.000972513	0.00536684	0.00117614	0.00346798	0.00294787	0.0108683	0.0130533	0.00574178	0.00415628	0.00142351	0.00771278	0.010024	0.0136018	0.000983397	0.00647733	0.00214823	0.00661753	0.00737281	0.00586275	0.00771023	0.00485155	0.0168968	0.00565084	0.00195393	0.00274088	0.00228284	0.00924396	0.0142474	0.00357569	0.00420675	0.0191746	0.0151676	0.00970064	0.012972	0.0140588	0.0176943	0.0205453	0.0148192	0.0213465	0.0198647	0.0151643	0.00636049	0.00085017	0.0060858	0.00411592	0.00126856	0.00190451	0.00755222	0.00252789	0.0049643	0.00285836	0.013609	0.000611983	0.00152478	0.00140759	0.00141254	0.00258484	0.0123469	0.00814399	0.0065918	0.0121213	0.002819	0.00441394	0.00721261	0.000572933	0.000305973	0.00823968	0.00202205	0.00427618	0.00258501	0.00343137	0.00821598	0.00424522	0.00882401	0.00205095	0.00759117	0.00314471	0.00609953	0.0039366	0.0195142	0.0174545	0.00567158	0.000100976	0.0087106	0.00591541	0.0276834	0.0040053	0.00172258	0.0052591	0.00653605	0.00822559	0.0253143	0.0114203	0.00682402	0.00898371	0.0179308	0.0196047	0.00383871	0.00974504	0.00356082	0.0130454	0.00336345	0.00381449	0.0162125	0.00527251	0.00677414	0.00362772	0.00407468	0.588539	0.411461	7.766723
